freq,unit,age,geo,flags,TIME_PERIOD,values
A,NR,Y20-24,DE_TOT,,2004,31147
A,NR,Y20-24,DE_TOT,,2005,29212
A,NR,Y20-24,DE_TOT,,2006,27876
A,NR,Y20-24,DE_TOT,,2007,27727
A,NR,Y20-24,DE_TOT,,2008,27790
A,NR,Y20-24,DE_TOT,,2009,26827
A,NR,Y20-24,DE_TOT,,2010,27131
A,NR,Y20-24,DE_TOT,,2011,27054
A,NR,Y20-24,DE_TOT,,2012,25625
A,NR,Y20-24,DE_TOT,,2013,23723
A,NR,Y20-24,DE_TOT,,2014,21761
A,NR,Y20-24,DE_TOT,,2015,20646
A,NR,Y20-24,DE_TOT,,2016,19797
A,NR,Y20-24,DE_TOT,,2017,19942
A,NR,Y20-24,DE_TOT,,2018,19832
A,NR,Y20-24,DE_TOT,,2023,20123
A,NR,Y20-24,DK,,1992,4774
A,NR,Y20-24,DK,,1994,4275
A,NR,Y20-24,DK,,1995,4146
A,NR,Y20-24,DK,,1996,4234
A,NR,Y20-24,DK,,1997,3942
A,NR,Y20-24,DK,,1998,3605
A,NR,Y20-24,DK,,1999,3466
A,NR,Y20-24,DK,,2000,3255
A,NR,Y20-24,DK,,2001,3093
A,NR,Y20-24,DK,,2002,3102
A,NR,Y20-24,DK,,2003,3126
A,NR,Y20-24,DK,,2004,3106
A,NR,Y20-24,DK,,2005,3015
A,NR,Y20-24,DK,,2006,3138
A,NR,Y20-24,DK,,2013,4105
A,NR,Y20-24,DK,,2014,4023
A,NR,Y20-24,EE,,1995,4218
A,NR,Y20-24,EE,,1996,4363
A,NR,Y20-24,EE,,1997,4246
A,NR,Y20-24,EE,,1998,4087
A,NR,Y20-24,EE,,1999,3584
A,NR,Y20-24,EE,,2007,2145
A,NR,Y20-24,EE,,2008,1993
A,NR,Y20-24,EE,,2009,1860
A,NR,Y20-24,EE,,2010,1730
A,NR,Y20-24,EE,,2011,1633
A,NR,Y20-24,EE,,2012,1373
A,NR,Y20-24,EE,,2013,1282
A,NR,Y20-24,EE,,2014,1055
A,NR,Y20-24,EE,,2015,983
A,NR,Y20-24,EE,,2016,851
A,NR,Y20-24,EE,,2017,745
A,NR,Y20-24,EE,,2018,628
A,NR,Y20-24,EE,,2019,678
A,NR,Y20-24,EE,,2020,586
A,NR,Y20-24,EE,,2021,524
A,NR,Y20-24,EE,,2022,553
A,NR,Y20-24,EL,,1991,5313
A,NR,Y20-24,EL,,1992,5607
A,NR,Y20-24,EL,,1993,5767
A,NR,Y20-24,EL,,1994,5755
A,NR,Y20-24,EL,,1995,6087
A,NR,Y20-24,EL,,1996,5460
A,NR,Y20-24,EL,,1999,5048
A,NR,Y20-24,EL,,2000,7113
A,NR,Y20-24,EL,,2001,8378
A,NR,Y20-24,EL,,2002,6528
A,NR,Y20-24,EL,,2003,5934
A,NR,Y20-24,ES,,1990,10009
A,NR,Y20-24,ES,,1991,11613
A,NR,Y20-24,ES,,1992,12045
A,NR,Y20-24,ES,,1993,12431
A,NR,Y20-24,ES,,1994,12722
A,NR,Y20-24,ES,,1995,12722
A,NR,Y20-24,ES,,1996,13616
A,NR,Y20-24,ES,,1997,13242
A,NR,Y20-24,ES,,1998,14754
A,NR,Y20-24,ES,,1999,16310
A,NR,Y20-24,ES,,2000,18370
A,NR,Y20-24,ES,,2001,19555
A,NR,Y20-24,ES,,2002,21056
A,NR,Y20-24,ES,,2003,21512
A,NR,Y20-24,ES,,2004,22461
A,NR,Y20-24,ES,,2005,23813
A,NR,Y20-24,ES,,2006,25392
A,NR,Y20-24,ES,,2007,28242
A,NR,Y20-24,ES,,2008,28389
A,NR,Y20-24,ES,,2009,26275
A,NR,Y20-24,ES,,2010,25596
A,NR,Y20-24,ES,,2011,26195
A,NR,Y20-24,ES,,2012,24339
A,NR,Y20-24,ES,,2013,22963
A,NR,Y20-24,ES,,2015,19063
A,NR,Y20-24,ES,,2017,19667
A,NR,Y20-24,ES,,2018,20595
A,NR,Y20-24,ES,,2019,20938
A,NR,Y20-24,ES,,2020,18288
A,NR,Y20-24,ES,,2021,18753
A,NR,Y20-24,ES,,2022,21869
A,NR,Y20-24,ES,,2023,23762
A,NR,Y20-24,FI,,1982,3428
A,NR,Y20-24,FI,,1983,3395
A,NR,Y20-24,FI,,1984,3463
A,NR,Y20-24,FI,,1985,3611
A,NR,Y20-24,FI,,1986,3600
A,NR,Y20-24,FI,,1987,3462
A,NR,Y20-24,FI,,1988,3361
A,NR,Y20-24,FI,,1989,3342
A,NR,Y20-24,FI,,1990,3202
A,NR,Y20-24,FI,,1991,2945
A,NR,Y20-24,FI,,1993,2369
A,NR,Y20-24,FI,,1995,2203
A,NR,Y20-24,FI,,1996,2351
A,NR,Y20-24,FI,,1997,2319
A,NR,Y20-24,FI,,1998,2479
A,NR,Y20-24,FI,,1999,2507
A,NR,Y20-24,FI,,2000,2556
A,NR,Y20-24,FI,,2001,2397
A,NR,Y20-24,FI,,2002,2628
A,NR,Y20-24,FI,,2003,2723
A,NR,Y20-24,FI,,2004,2988
A,NR,Y20-24,FI,,2005,2964
A,NR,Y20-24,FI,,2006,2947
A,NR,Y20-24,FI,,2007,2904
A,NR,Y20-24,FI,,2008,2861
A,NR,Y20-24,FI,,2009,2819
A,NR,Y20-24,FI,,2010,2712
A,NR,Y20-24,FI,,2011,2929
A,NR,Y20-24,FI,,2012,2873
A,NR,Y20-24,FI,,2013,2915
A,NR,Y20-24,FI,,2014,2810
A,NR,Y20-24,FI,,2015,2560
A,NR,Y20-24,FI,,2016,2440
A,NR,Y20-24,FI,,2017,2358
A,NR,Y20-24,FI,,2018,2128
A,NR,Y20-24,FI,,2019,2093
A,NR,Y20-24,FI,,2020,1860
A,NR,Y20-24,FI,,2021,1575
A,NR,Y20-24,FI,,2022,1646
A,NR,Y20-24,FI,,2023,1749
A,NR,Y20-24,FR,,1990,48570
A,NR,Y20-24,FR,,1991,49475
A,NR,Y20-24,FR,,1992,48343
A,NR,Y20-24,FR,,1993,48778
A,NR,Y20-24,FR,,1994,48757
A,NR,Y20-24,FR,,1995,47053
A,NR,Y20-24,FR,,1996,48088
A,NR,Y20-24,FR,,1997,47566
A,NR,Y20-24,FR,,1998,47566
A,NR,Y20-24,FR,,1999,48189
A,NR,Y20-24,FR,,2001,52334
A,NR,Y20-24,FR,,2002,55344
A,NR,Y20-24,FR,,2003,54676
A,NR,Y20-24,FR,,2004,55979
A,NR,Y20-24,FR,,2005,55523
A,NR,Y20-24,FR,,2007,56160
A,NR,Y20-24,FR,,2014,54946
A,NR,Y20-24,FR,,2015,51917
A,NR,Y20-24,FR,,2016,50492
A,NR,Y20-24,FR,,2017,49950
A,NR,Y20-24,FR,,2018,50326
A,NR,Y20-24,FR,,2019,50911
A,NR,Y20-24,FR,b,2020,46880
A,NR,Y20-24,FR,,2021,46270
A,NR,Y20-24,FR,p,2022,51588
A,NR,Y20-24,FX,,1990,46134
A,NR,Y20-24,FX,,1991,46853
A,NR,Y20-24,FX,,1992,45671
A,NR,Y20-24,FX,,1993,46058
A,NR,Y20-24,FX,,1994,45842
A,NR,Y20-24,FX,,1995,43991
A,NR,Y20-24,FX,,1996,44813
A,NR,Y20-24,FX,,1997,44448
A,NR,Y20-24,FX,,1998,44594
A,NR,Y20-24,FX,,1999,45110
A,NR,Y20-24,FX,,2001,49514
A,NR,Y20-24,FX,,2002,52174
A,NR,Y20-24,FX,,2003,51810
A,NR,Y20-24,FX,,2004,52929
A,NR,Y20-24,FX,,2005,52541
A,NR,Y20-24,FX,,2007,52971
A,NR,Y20-24,GE,,2006,6110
A,NR,Y20-24,GE,,2007,4708
A,NR,Y20-24,GE,,2008,11052
A,NR,Y20-24,GE,,2009,11638
A,NR,Y20-24,GE,,2010,12766
A,NR,Y20-24,GE,,2011,15055
A,NR,Y20-24,GE,,2015,6489
A,NR,Y20-24,GE,,2016,6032
A,NR,Y20-24,GE,,2017,4064
A,NR,Y20-24,GE,,2018,3534
A,NR,Y20-24,GE,,2020,2609
A,NR,Y20-24,GE,,2021,2549
A,NR,Y20-24,GE,,2022,2438
A,NR,Y20-24,GE,,2023,2027
A,NR,Y20-24,HR,,1997,1729
A,NR,Y20-24,HR,,1998,1501
A,NR,Y20-24,HR,,1999,1286
A,NR,Y20-24,HR,,2000,2628
A,NR,Y20-24,HR,,2001,1123
A,NR,Y20-24,HR,,2002,967
A,NR,Y20-24,HR,,2003,1021
A,NR,Y20-24,HR,,2004,860
A,NR,Y20-24,HR,,2005,1687
A,NR,Y20-24,HR,,2006,858
A,NR,Y20-24,HR,,2007,826
A,NR,Y20-24,HR,,2008,838
A,NR,Y20-24,HR,,2009,785
A,NR,Y20-24,HR,,2010,598
A,NR,Y20-24,HR,,2011,724
A,NR,Y20-24,HR,,2012,616
A,NR,Y20-24,HR,,2013,500
A,NR,Y20-24,HR,,2014,464
A,NR,Y20-24,HR,,2015,525
A,NR,Y20-24,HR,,2016,365
A,NR,Y20-24,HR,,2017,420
A,NR,Y20-24,HR,,2018,434
A,NR,Y20-24,HR,,2019,485
A,NR,Y20-24,HR,,2020,424
A,NR,Y20-24,HR,,2021,461
A,NR,Y20-24,HR,,2022,486
A,NR,Y20-24,HR,,2023,504
A,NR,Y20-24,HU,,1995,18362
A,NR,Y20-24,HU,,1996,18800
A,NR,Y20-24,HU,,1997,19090
A,NR,Y20-24,HU,,1998,17969
A,NR,Y20-24,HU,,1999,17207
A,NR,Y20-24,HU,,2000,15090
A,NR,Y20-24,HU,,2001,13485
A,NR,Y20-24,HU,,2002,12827
A,NR,Y20-24,HU,,2003,11600
A,NR,Y20-24,HU,,2004,11045
A,NR,Y20-24,HU,,2005,9786
A,NR,Y20-24,HU,,2006,9138
A,NR,Y20-24,HU,,2007,8607
A,NR,Y20-24,HU,,2008,8848
A,NR,Y20-24,HU,,2009,8573
A,NR,Y20-24,HU,,2010,8101
A,NR,Y20-24,HU,,2011,7841
A,NR,Y20-24,HU,,2012,7219
A,NR,Y20-24,HU,,2013,7335
A,NR,Y20-24,HU,,2014,7109
A,NR,Y20-24,HU,,2015,6955
A,NR,Y20-24,HU,,2016,6973
A,NR,Y20-24,HU,,2017,6611
A,NR,Y20-24,HU,,2018,6328
A,NR,Y20-24,HU,,2019,6174
A,NR,Y20-24,HU,,2020,5847
A,NR,Y20-24,HU,,2021,5262
A,NR,Y20-24,HU,,2022,5217
A,NR,Y20-24,HU,,2023,5132
A,NR,Y20-24,IS,,1980,136
A,NR,Y20-24,IS,,1987,198
A,NR,Y20-24,IS,,1988,186
A,NR,Y20-24,IS,,1989,193
A,NR,Y20-24,IS,,1990,194
A,NR,Y20-24,IS,,1991,185
A,NR,Y20-24,IS,,1992,207
A,NR,Y20-24,IS,,1995,263
A,NR,Y20-24,IS,,1996,233
A,NR,Y20-24,IS,,1998,231
A,NR,Y20-24,IS,,1999,257
A,NR,Y20-24,IS,,2000,241
A,NR,Y20-24,IS,,2003,258
A,NR,Y20-24,IS,,2004,243
A,NR,Y20-24,IS,,2006,253
A,NR,Y20-24,IS,,2008,237
A,NR,Y20-24,IS,,2009,262
A,NR,Y20-24,IS,,2011,289
A,NR,Y20-24,IS,,2017,274
A,NR,Y20-24,IS,,2018,261
A,NR,Y20-24,IT,,1980,44710
A,NR,Y20-24,IT,,1981,46391
A,NR,Y20-24,IT,,1982,48423
A,NR,Y20-24,IT,,1983,49305
A,NR,Y20-24,IT,,1984,47867
A,NR,Y20-24,IT,,1985,44379
A,NR,Y20-24,IT,,1986,41190
A,NR,Y20-24,IT,,1987,39444
A,NR,Y20-24,IT,,1988,36789
A,NR,Y20-24,IT,,1989,34733
A,NR,Y20-24,IT,,1990,32912
A,NR,Y20-24,IT,,1991,31313
A,NR,Y20-24,IT,,1992,30017
A,NR,Y20-24,IT,,1993,28945
A,NR,Y20-24,IT,,1994,27557
A,NR,Y20-24,IT,,1995,27378
A,NR,Y20-24,IT,,1996,27864
A,NR,Y20-24,IT,,1997,28019
A,NR,Y20-24,IT,,1998,28273
A,NR,Y20-24,IT,,1999,28139
A,NR,Y20-24,IT,,2000,28139
A,NR,Y20-24,IT,,2001,26222
A,NR,Y20-24,IT,,2002,25605
A,NR,Y20-24,IT,,2003,24074
A,NR,Y20-24,IT,,2004,25870
A,NR,Y20-24,IT,,2005,24122
A,NR,Y20-24,IT,,2006,23546
A,NR,Y20-24,IT,,2007,23048
A,NR,Y20-24,IT,,2008,21881
A,NR,Y20-24,IT,,2009,20950
A,NR,Y20-24,IT,,2010,20649
A,NR,Y20-24,IT,,2011,20316
A,NR,Y20-24,IT,,2012,19065
A,NR,Y20-24,IT,,2013,18058
A,NR,Y20-24,IT,,2014,16412
A,NR,Y20-24,IT,,2016,14675
A,NR,Y20-24,IT,,2017,14102
A,NR,Y20-24,IT,p,2018,13336
A,NR,Y20-24,IT,,2020,10725
A,NR,Y20-24,IT,,2021,10352
A,NR,Y20-24,IT,,2022,11083
A,NR,Y20-24,LT,,1995,23096
A,NR,Y20-24,LT,,1996,20553
A,NR,Y20-24,LT,,1997,16391
A,NR,Y20-24,LT,,1998,14630
A,NR,Y20-24,LT,,1999,12699
A,NR,Y20-24,LT,,2000,3577
A,NR,Y20-24,LT,,2001,2908
A,NR,Y20-24,LT,,2002,2601
A,NR,Y20-24,LT,,2003,2472
A,NR,Y20-24,LT,,2004,2309
A,NR,Y20-24,LT,,2005,2235
A,NR,Y20-24,LT,,2006,2233
A,NR,Y20-24,LT,,2007,2078
A,NR,Y20-24,LT,,2008,2048
A,NR,Y20-24,LT,,2009,1657
A,NR,Y20-24,LT,,2010,1426
A,NR,Y20-24,LT,,2011,1226
A,NR,Y20-24,LT,,2012,1175
A,NR,Y20-24,LT,,2013,1053
A,NR,Y20-24,LT,,2014,1128
A,NR,Y20-24,LT,,2015,844
A,NR,Y20-24,LT,,2016,784
A,NR,Y20-24,LT,,2017,736
A,NR,Y20-24,LT,,2018,614
A,NR,Y20-24,LT,,2019,504
A,NR,Y20-24,LT,,2020,447
A,NR,Y20-24,LT,,2021,416
A,NR,Y20-24,LT,,2022,381
A,NR,Y20-24,LT,,2023,376
A,NR,Y20-24,LV,,1996,16764
A,NR,Y20-24,LV,,1997,14990
A,NR,Y20-24,LV,,1999,4197
A,NR,Y20-24,LV,,2000,4043
A,NR,Y20-24,LV,,2001,3678
A,NR,Y20-24,LV,,2002,3529
A,NR,Y20-24,LV,,2003,3458
A,NR,Y20-24,LV,,2004,3279
A,NR,Y20-24,LV,,2005,3216
A,NR,Y20-24,LV,,2006,2795
A,NR,Y20-24,LV,,2007,2845
A,NR,Y20-24,LV,,2008,2473
A,NR,Y20-24,LV,,2009,2046
A,NR,Y20-24,LV,,2010,1801
A,NR,Y20-24,LV,,2011,1693
A,NR,Y20-24,LV,,2012,1337
A,NR,Y20-24,LV,,2013,1214
A,NR,Y20-24,LV,,2014,1096
A,NR,Y20-24,LV,,2015,849
A,NR,Y20-24,LV,,2016,751
A,NR,Y20-24,LV,,2017,617
A,NR,Y20-24,LV,,2018,553
A,NR,Y20-24,LV,,2019,135
A,NR,Y20-24,LV,,2020,379
A,NR,Y20-24,MD,,2007,11954
A,NR,Y20-24,MD,,2008,12073
A,NR,Y20-24,MD,,2010,10770
A,NR,Y20-24,ME,,2016,293
A,NR,Y20-24,ME,,2017,222
A,NR,Y20-24,NO,,1991,4758
A,NR,Y20-24,NO,,1992,4557
A,NR,Y20-24,NO,,1999,3668
A,NR,Y20-24,NO,,2000,3807
A,NR,Y20-24,NO,,2001,3538
A,NR,Y20-24,NO,,2002,3629
A,NR,Y20-24,NO,,2003,3637
A,NR,Y20-24,NO,,2004,3689
A,NR,Y20-24,NO,,2005,3699
A,NR,Y20-24,NO,,2006,3740
A,NR,Y20-24,PL,,2003,39
A,NR,Y20-24,PL,,2004,24
A,NR,Y20-24,PL,,2005,34
A,NR,Y20-24,PL,,2006,81
A,NR,Y20-24,PL,,2007,51
A,NR,Y20-24,PL,,2008,119
A,NR,Y20-24,PL,,2010,53
A,NR,Y20-24,PL,,2011,136
A,NR,Y20-24,PL,,2012,82
A,NR,Y20-24,PL,,2013,90
A,NR,Y20-24,PL,,2014,68
A,NR,Y20-24,PL,,2015,137
A,NR,Y20-24,PL,,2016,86
A,NR,Y20-24,PL,,2017,18
A,NR,Y20-24,PL,,2018,104
A,NR,Y20-24,PL,,2019,84
A,NR,Y20-24,PT,,2008,3940
A,NR,Y20-24,PT,,2009,4254
A,NR,Y20-24,PT,,2010,4384
A,NR,Y20-24,PT,,2011,4576
A,NR,Y20-24,PT,,2012,4334
A,NR,Y20-24,PT,,2014,3756
A,NR,Y20-24,PT,,2015,3789
A,NR,Y20-24,PT,p,2016,3667
A,NR,Y20-24,PT,,2017,3563
A,NR,Y20-24,PT,,2018,3352
A,NR,Y20-24,PT,,2019,3514
A,NR,Y20-24,PT,,2020,3277
A,NR,Y20-24,PT,,2022,4013
A,NR,Y20-24,RO,,1995,127414
A,NR,Y20-24,RO,,1996,113552
A,NR,Y20-24,RO,,1997,86347
A,NR,Y20-24,RO,,1998,66133
A,NR,Y20-24,RO,,1999,63121
A,NR,Y20-24,RO,,2000,61127
A,NR,Y20-24,RO,,2001,47522
A,NR,Y20-24,RO,,2002,57534
A,NR,Y20-24,RO,,2003,50508
A,NR,Y20-24,RO,,2004,41392
A,NR,Y20-24,RO,,2005,34376
A,NR,Y20-24,RO,,2006,30732
A,NR,Y20-24,RO,,2008,27010
A,NR,Y20-24,RO,,2009,25442
A,NR,Y20-24,RO,,2010,22931
A,NR,Y20-24,RO,,2011,22812
A,NR,Y20-24,RO,,2012,18990
A,NR,Y20-24,RO,,2013,17392
A,NR,Y20-24,RO,,2014,15316
A,NR,Y20-24,RO,,2015,13216
A,NR,Y20-24,RO,,2016,11876
A,NR,Y20-24,RO,,2017,10493
A,NR,Y20-24,RO,,2018,9602
A,NR,Y20-24,RO,,2019,8901
A,NR,Y20-24,RO,,2020,5782
A,NR,Y20-24,RO,,2021,5300
A,NR,Y20-24,RO,,2022,5332
A,NR,Y20-24,RO,,2023,5977
A,NR,Y20-24,RS,,2007,3496
A,NR,Y20-24,RS,,2008,3427
A,NR,Y20-24,RS,,2017,1392
A,NR,Y20-24,RS,,2018,1337
A,NR,Y20-24,RS,,2019,1287
A,NR,Y20-24,RS,,2020,1031
A,NR,Y20-24,RS,,2021,943
A,NR,Y20-24,RS,,2022,1081
A,NR,Y20-24,RU,,2006,371229
A,NR,Y20-24,RU,,2007,342131
A,NR,Y20-24,RU,,2008,356713
A,NR,Y20-24,RU,,2009,324467
A,NR,Y20-24,RU,,2013,203802
A,NR,Y20-24,RU,,2014,173390
A,NR,Y20-24,SE,,1961,340
A,NR,Y20-24,SE,,1962,415
A,NR,Y20-24,SE,,1963,524
A,NR,Y20-24,SE,,1964,804
A,NR,Y20-24,SE,,1965,1157
A,NR,Y20-24,SE,,1966,1235
A,NR,Y20-24,SE,,1967,1423
A,NR,Y20-24,SE,,1968,2509
A,NR,Y20-24,SE,,1969,3280
A,NR,Y20-24,SE,,1970,3831
A,NR,Y20-24,SE,,1971,4674
A,NR,Y20-24,SE,,1972,5869
A,NR,Y20-24,SE,,1973,6318
A,NR,Y20-24,SE,,1974,7045
A,NR,Y20-24,SE,,1975,7440
A,NR,Y20-24,SE,,1976,7323
A,NR,Y20-24,SE,,1977,7073
A,NR,Y20-24,SE,,1978,6988
A,NR,Y20-24,SE,,1979,7505
A,NR,Y20-24,SE,,1980,7766
A,NR,Y20-24,SE,,1981,7413
A,NR,Y20-24,SE,,1982,7409
A,NR,Y20-24,SE,,1983,7037
A,NR,Y20-24,SE,,1984,7321
A,NR,Y20-24,SE,,1985,7731
A,NR,Y20-24,SE,,1986,8751
A,NR,Y20-24,SE,,1987,9325
A,NR,Y20-24,SE,,1988,10250
A,NR,Y20-24,SE,,1989,10512
A,NR,Y20-24,SE,,1990,9822
A,NR,Y20-24,SE,,1991,9250
A,NR,Y20-24,SE,,1992,8768
A,NR,Y20-24,SE,,1993,8533
A,NR,Y20-24,SE,,1994,8030
A,NR,Y20-24,SE,,1995,7547
A,NR,Y20-24,SE,,1996,7720
A,NR,Y20-24,SE,,1997,7256
A,NR,Y20-24,SE,,1998,6911
A,NR,Y20-24,SE,,1999,6788
A,NR,Y20-24,SE,,2000,6849
A,NR,Y20-24,SE,,2001,7108
A,NR,Y20-24,SE,,2002,7614
A,NR,Y20-24,SE,,2003,7930
A,NR,Y20-24,SE,,2004,7823
A,NR,Y20-24,SE,,2005,8067
A,NR,Y20-24,SE,,2006,8638
A,NR,Y20-24,SE,,2008,9636
A,NR,Y20-24,SE,,2009,9664
A,NR,Y20-24,SE,,2010,10068
A,NR,Y20-24,SI,,1995,1942
A,NR,Y20-24,SI,,1996,1851
A,NR,Y20-24,SI,,1997,1743
A,NR,Y20-24,SI,,1998,1709
A,NR,Y20-24,SI,,1999,1649
A,NR,Y20-24,SI,,2000,1627
A,NR,Y20-24,SI,,2001,1494
A,NR,Y20-24,SI,,2002,1436
A,NR,Y20-24,SI,,2003,1306
A,NR,Y20-24,SI,,2004,1194
A,NR,Y20-24,SI,,2005,1073
A,NR,Y20-24,SI,,2006,1029
A,NR,Y20-24,SI,,2007,910
A,NR,Y20-24,SI,,2008,909
A,NR,Y20-24,SI,,2009,847
A,NR,Y20-24,SI,,2010,744
A,NR,Y20-24,SI,,2012,642
A,NR,Y20-24,SI,,2013,591
A,NR,Y20-24,SI,,2015,546
A,NR,Y20-24,SI,,2016,554
A,NR,Y20-24,SI,,2017,566
A,NR,Y20-24,SI,,2018,504
A,NR,Y20-24,SI,,2019,456
A,NR,Y20-24,SI,,2020,418
A,NR,Y20-24,SI,,2022,498
A,NR,Y20-24,SK,,1996,5295
A,NR,Y20-24,SK,,1999,4011
A,NR,Y20-24,SK,,2000,4061
A,NR,Y20-24,SK,,2001,4045
A,NR,Y20-24,SK,,2002,3695
A,NR,Y20-24,SK,,2003,3335
A,NR,Y20-24,SK,,2004,3076
A,NR,Y20-24,SK,,2005,2827
A,NR,Y20-24,SK,,2006,2812
A,NR,Y20-24,SK,,2007,2594
A,NR,Y20-24,SK,,2008,2540
A,NR,Y20-24,SK,,2009,2382
A,NR,Y20-24,SK,,2010,2214
A,NR,Y20-24,SK,,2011,1968
A,NR,Y20-24,SK,,2012,1898
A,NR,Y20-24,SK,,2013,1821
A,NR,Y20-24,SK,,2014,1681
A,NR,Y20-24,SK,,2015,1603
A,NR,Y20-24,SK,,2016,1504
A,NR,Y20-24,SK,,2017,1410
A,NR,Y20-24,SK,,2018,1382
A,NR,Y20-24,SK,,2019,1136
A,NR,Y20-24,SK,,2020,1027
A,NR,Y20-24,SK,,2021,943
A,NR,Y20-24,SK,,2022,1002
A,NR,Y20-24,SK,,2023,1001
A,NR,Y20-24,UA,,2007,155379
A,NR,Y20-24,UA,,2010,131823
A,NR,Y20-24,UA,,2012,113045
A,NR,Y20-24,UA,,2014,85575
A,NR,Y20-24,UA,,2017,68707
A,NR,Y20-24,UA,,2018,62393
A,NR,Y20-24,UA,,2021,37045
A,NR,Y20-24,UA,,2023,27479
A,NR,Y20-24,UK,,1992,52420
A,NR,Y20-24,UK,,1995,50040
A,NR,Y20-24,UK,,1996,53176
A,NR,Y20-24,UK,,1997,51588
A,NR,Y20-24,UK,,1998,52308
A,NR,Y20-24,UK,,1999,48358
A,NR,Y20-24,UK,,2000,49785
A,NR,Y20-24,UK,,2001,51529
A,NR,Y20-24,UK,,2002,51812
A,NR,Y20-24,UK,,2003,54891
A,NR,Y20-24,UK,,2004,56122
A,NR,Y20-24,UK,,2005,57123
A,NR,Y20-24,UK,,2006,59325
A,NR,Y20-24,UK,,2007,61097
A,NR,Y20-24,UK,,2008,60480
A,NR,Y20-24,UK,,2009,58624
A,NR,Y20-24,UK,,2010,59464
A,NR,Y20-24,UK,,2011,59756
A,NR,Y20-24,UK,,2012,58367
A,NR,Y20-24,UK,p,2015,55125
A,NR,Y20-24,UK,,2016,53834
A,NR,Y25-29,AL,,2017,243
A,NR,Y25-29,AL,,2018,222
A,NR,Y25-29,AL,,2019,179
A,NR,Y25-29,AL,,2020,182
A,NR,Y25-29,AL,,2022,104
A,NR,Y25-29,AL,,2023,148
A,NR,Y25-29,AZ,,2006,6641
A,NR,Y25-29,AZ,,2007,6977
A,NR,Y25-29,AZ,,2010,8545
A,NR,Y25-29,AZ,,2012,10334
A,NR,Y25-29,AZ,,2013,8958
A,NR,Y25-29,AZ,,2014,8365
A,NR,Y25-29,AZ,,2015,8573
A,NR,Y25-29,AZ,,2016,11289
A,NR,Y25-29,AZ,,2017,11289
A,NR,Y25-29,AZ,,2018,11578
A,NR,Y25-29,BE,,1998,2750
A,NR,Y25-29,BE,,1999,2861
A,NR,Y25-29,BE,,2000,3065
A,NR,Y25-29,BE,,2001,3332
A,NR,Y25-29,BE,,2002,3339
A,NR,Y25-29,BE,,2003,3411
A,NR,Y25-29,BE,,2004,3628
A,NR,Y25-29,BE,,2005,3873
A,NR,Y25-29,BE,,2007,4156
A,NR,Y25-29,BE,,2008,4271
A,NR,Y25-29,BE,,2009,4376
A,NR,Y25-29,BE,,2010,4515
A,NR,Y25-29,BE,,2011,4688
A,NR,Y25-29,BG,,1995,25796
A,NR,Y25-29,BG,,1996,26362
A,NR,Y25-29,BG,,1999,19971
A,NR,Y25-29,BG,,2000,16930
A,NR,Y25-29,BG,,2001,14294
A,NR,Y25-29,BG,,2002,13840
A,NR,Y25-29,BG,,2003,13250
A,NR,Y25-29,BG,,2004,13434
A,NR,Y25-29,BG,,2005,11518
A,NR,Y25-29,BG,,2006,10431
A,NR,Y25-29,BG,,2007,9897
A,NR,Y25-29,BG,,2008,9185
A,NR,Y25-29,BG,,2009,8437
A,NR,Y25-29,BG,,2010,8076
A,NR,Y25-29,BG,,2011,7782
A,NR,Y25-29,BG,,2012,7251
A,NR,Y25-29,BG,,2013,7234
A,NR,Y25-29,BG,,2014,7382
A,NR,Y25-29,BG,,2015,6934
A,NR,Y25-29,BG,,2016,6877
A,NR,Y25-29,BG,,2017,6119
A,NR,Y25-29,BG,,2018,5710
A,NR,Y25-29,BG,,2019,5234
A,NR,Y25-29,BG,,2020,4515
A,NR,Y25-29,BG,,2021,4371
A,NR,Y25-29,BY,,2006,14743
A,NR,Y25-29,BY,,2007,11788
A,NR,Y25-29,BY,,2008,10878
A,NR,Y25-29,BY,,2009,9505
A,NR,Y25-29,BY,,2011,8343
A,NR,Y25-29,BY,,2012,7768
A,NR,Y25-29,BY,,2013,8410
A,NR,Y25-29,BY,,2014,7909
A,NR,Y25-29,BY,,2015,7565
A,NR,Y25-29,BY,,2016,6816
A,NR,Y25-29,BY,,2017,6299
A,NR,Y25-29,BY,,2018,5833
A,NR,Y25-29,CH,,2007,2154
A,NR,Y25-29,CH,,2008,2203
A,NR,Y25-29,CH,,2009,2190
A,NR,Y25-29,CH,,2010,2405
A,NR,Y25-29,CH,,2011,2384
A,NR,Y25-29,CH,,2012,2293
A,NR,Y25-29,CH,,2013,2275
A,NR,Y25-29,CH,,2014,2251
A,NR,Y25-29,CH,,2015,2399
A,NR,Y25-29,CH,,2016,2334
A,NR,Y25-29,CH,,2017,2288
A,NR,Y25-29,CH,,2018,2416
A,NR,Y25-29,CH,,2019,1995
A,NR,Y25-29,CH,,2020,2471
A,NR,Y25-29,CZ,,1995,11224
A,NR,Y25-29,CZ,,1996,10974
A,NR,Y25-29,CZ,,1997,10460
A,NR,Y25-29,CZ,,1998,10273
A,NR,Y25-29,CZ,,1999,9718
A,NR,Y25-29,CZ,,2000,8705
A,NR,Y25-29,CZ,,2001,8544
A,NR,Y25-29,CZ,,2002,7989
A,NR,Y25-29,CZ,,2003,7498
A,NR,Y25-29,CZ,,2004,6768
